acousticness	0.11113249526315788	%
danceability	0.3000526315789474	%
energy	0.8787368421052633	%
instrumentalness	0.3384742105263158	%
loudness	-4.806105263157894	 db (-60 to 0)
tempo	116.0796842105263	 bpm (0-250)
valence	0.28736842105263155	%
duration_ms	333018.7368421053	 (min:sec.ms)
popularity	46.85	 (0-100)
